ticker,date,expiry,option_type,moneyness,strike,timestamp,open,high,low,close,volume
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:29:00,9.45,9.45,9.45,9.45,250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:30:00,9.05,9.65,9.05,9.65,3750
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:31:00,10.0,10.0,10.0,10.0,250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:32:00,9.75,9.75,9.75,9.75,250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:33:00,9.8,9.8,9.8,9.8,250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:35:00,10.0,10.0,10.0,10.0,250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:36:00,10.15,10.15,10.15,10.15,250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:37:00,10.5,10.5,10.35,10.5,1250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:38:00,10.1,10.3,10.1,10.3,500
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:39:00,10.6,10.75,10.45,10.45,1750
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:42:00,10.6,10.6,10.6,10.6,1250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:43:00,10.6,10.75,10.6,10.75,1500
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:44:00,10.75,10.75,10.75,10.75,750
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:45:00,11.0,11.2,11.0,11.2,500
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:46:00,11.3,11.3,11.3,11.3,500
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:48:00,11.1,11.4,11.1,11.4,1250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:52:00,11.55,11.55,11.55,11.55,250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:55:00,11.25,11.3,11.25,11.3,500
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:58:00,11.15,11.5,11.15,11.5,1500
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 14:59:00,11.2,11.2,11.2,11.2,250
ACC,2023-02-21,2023-02-23,CALL,ATM,1860,2023-02-21 15:00:00,11.85,12.5,11.85,12.5,1000
